Channel	AMBG	RampGain	InputVoltage	ADCvalue
CAL	7	15	0.16	206
CAL	7	0	0.17	169
CAL	7	1	0.17	172
CAL	7	2	0.17	176
CAL	7	3	0.17	178
CAL	7	4	0.17	183
CAL	7	5	0.17	186
CAL	7	6	0.17	189
CAL	7	7	0.17	192
CAL	7	8	0.17	197
CAL	7	9	0.17	200
CAL	7	10	0.17	203
CAL	7	11	0.17	206
CAL	7	12	0.17	210
CAL	7	13	0.17	213
CAL	7	14	0.17	216
CAL	7	15	0.17	218
CAL	7	0	0.18	178
CAL	7	1	0.18	181
CAL	7	2	0.18	185
CAL	7	3	0.18	188
CAL	7	4	0.18	193
CAL	7	5	0.18	196
CAL	7	6	0.18	199
CAL	7	7	0.18	202
CAL	7	8	0.18	207
CAL	7	9	0.18	210
CAL	7	10	0.18	214
CAL	7	11	0.18	217
CAL	7	12	0.18	221
CAL	7	13	0.18	224
CAL	7	14	0.18	227
CAL	7	15	0.18	230
CAL	7	0	0.19	187
CAL	7	1	0.19	191
CAL	7	2	0.19	194
CAL	7	3	0.19	198
CAL	7	4	0.19	203
CAL	7	5	0.19	206
CAL	7	6	0.19	209
CAL	7	7	0.19	212
CAL	7	8	0.19	218
CAL	7	9	0.19	221
CAL	7	10	0.19	225
CAL	7	11	0.19	228
CAL	7	12	0.19	233
CAL	7	13	0.19	236
CAL	7	14	0.19	239
CAL	7	15	0.19	242
CAL	7	0	0.2	196
CAL	7	1	0.2	200
CAL	7	2	0.2	204
CAL	7	3	0.2	207
CAL	7	4	0.2	213
CAL	7	5	0.2	216
CAL	7	6	0.2	220
CAL	7	7	0.2	223
CAL	7	8	0.2	228
CAL	7	9	0.2	232
CAL	7	10	0.2	236
CAL	7	11	0.2	239
CAL	7	12	0.2	244
CAL	7	13	0.2	247
CAL	7	14	0.2	250
CAL	7	15	0.2	253
CAL	7	0	0.21	205
CAL	7	1	0.21	209
CAL	7	2	0.21	213
CAL	7	3	0.21	217
CAL	7	4	0.21	222
CAL	7	5	0.21	226
CAL	7	6	0.21	230
CAL	7	7	0.21	233
CAL	7	8	0.21	239
CAL	7	9	0.21	243
CAL	7	10	0.21	247
CAL	7	11	0.21	250
CAL	7	12	0.21	255
CAL	7	13	0.21	259
CAL	7	14	0.21	262
CAL	7	15	0.21	265
CAL	7	0	0.22	214
CAL	7	1	0.22	218
CAL	7	2	0.22	223
CAL	7	3	0.22	226
CAL	7	4	0.22	232
CAL	7	5	0.22	236
CAL	7	6	0.22	240
CAL	7	7	0.22	243
CAL	7	8	0.22	249
CAL	7	9	0.22	253
CAL	7	10	0.22	258
CAL	7	11	0.22	261
CAL	7	12	0.22	267
CAL	7	13	0.22	270
CAL	7	14	0.22	274
CAL	7	15	0.22	277
CAL	7	0	0.23	223
CAL	7	1	0.23	228
CAL	7	2	0.23	232
CAL	7	3	0.23	236
CAL	7	4	0.23	242
CAL	7	5	0.23	246
CAL	7	6	0.23	250
CAL	7	7	0.23	253
CAL	7	8	0.23	260
CAL	7	9	0.23	264
CAL	7	10	0.23	268
CAL	7	11	0.23	272
CAL	7	12	0.23	278
CAL	7	13	0.23	282
CAL	7	14	0.23	285
CAL	7	15	0.23	289
CAL	7	0	0.24	232
CAL	7	1	0.24	237
CAL	7	2	0.24	241
CAL	7	3	0.24	245
CAL	7	4	0.24	252
CAL	7	5	0.24	256
CAL	7	6	0.24	260
CAL	7	7	0.24	264
CAL	7	8	0.24	271
CAL	7	9	0.24	275
CAL	7	10	0.24	280
CAL	7	11	0.24	283
CAL	7	12	0.24	290
CAL	7	13	0.24	293
CAL	7	14	0.24	297
CAL	7	15	0.24	301
CAL	7	0	0.25	241
CAL	7	1	0.25	246
CAL	7	2	0.25	251
CAL	7	3	0.25	255
CAL	7	4	0.25	262
CAL	7	5	0.25	266
CAL	7	6	0.25	270
CAL	7	7	0.25	274
CAL	7	8	0.25	281
CAL	7	9	0.25	286
CAL	7	10	0.25	290
CAL	7	11	0.25	294
CAL	7	12	0.25	301
CAL	7	13	0.25	305
CAL	7	14	0.25	309
CAL	7	15	0.25	312
CAL	7	0	0.26	250
CAL	7	1	0.26	255
CAL	7	2	0.26	260
CAL	7	3	0.26	265
CAL	7	4	0.26	272
CAL	7	5	0.26	276
CAL	7	6	0.26	281
CAL	7	7	0.26	284
CAL	7	8	0.26	292
CAL	7	9	0.26	297
CAL	7	10	0.26	301
CAL	7	11	0.26	305
CAL	7	12	0.26	312
CAL	7	13	0.26	316
CAL	7	14	0.26	320
CAL	7	15	0.26	324
CAL	7	0	0.27	260
CAL	7	1	0.27	265
CAL	7	2	0.27	270
CAL	7	3	0.27	274
CAL	7	4	0.27	282
CAL	7	5	0.27	286
CAL	7	6	0.27	291
CAL	7	7	0.27	295
CAL	7	8	0.27	303
CAL	7	9	0.27	307
CAL	7	10	0.27	312
CAL	7	11	0.27	317
CAL	7	12	0.27	323
CAL	7	13	0.27	328
CAL	7	14	0.27	332
CAL	7	15	0.27	336
CAL	7	0	0.28	269
CAL	7	1	0.28	274
CAL	7	2	0.28	279
CAL	7	3	0.28	284
CAL	7	4	0.28	291
CAL	7	5	0.28	296
CAL	7	6	0.28	301
CAL	7	7	0.28	305
CAL	7	8	0.28	313
CAL	7	9	0.28	318
CAL	7	10	0.28	323
CAL	7	11	0.28	328
CAL	7	12	0.28	335
CAL	7	13	0.28	339
CAL	7	14	0.28	344
CAL	7	15	0.28	348
CAL	7	0	0.29	278
CAL	7	1	0.29	283
CAL	7	2	0.29	289
CAL	7	3	0.29	293
CAL	7	4	0.29	301
CAL	7	5	0.29	306
CAL	7	6	0.29	311
CAL	7	7	0.29	315
CAL	7	8	0.29	324
CAL	7	9	0.29	329
CAL	7	10	0.29	334
CAL	7	11	0.29	339
CAL	7	12	0.29	346
CAL	7	13	0.29	351
CAL	7	14	0.29	356
CAL	7	15	0.29	360
CAL	7	0	0.3	287
CAL	7	1	0.3	292
CAL	7	2	0.3	298
CAL	7	3	0.3	303
CAL	7	4	0.3	311
CAL	7	5	0.3	316
CAL	7	6	0.3	321
CAL	7	7	0.3	326
CAL	7	8	0.3	335
CAL	7	9	0.3	340
CAL	7	10	0.3	345
CAL	7	11	0.3	350
CAL	7	12	0.3	358
CAL	7	13	0.3	362
CAL	7	14	0.3	367
CAL	7	15	0.3	372
CAL	7	0	0.31	296
CAL	7	1	0.31	301
CAL	7	2	0.31	308
CAL	7	3	0.31	313
CAL	7	4	0.31	321
CAL	7	5	0.31	326
CAL	7	6	0.31	332
CAL	7	7	0.31	336
CAL	7	8	0.31	345
CAL	7	9	0.31	351
CAL	7	10	0.31	356
CAL	7	11	0.31	361
CAL	7	12	0.31	369
CAL	7	13	0.31	374
CAL	7	14	0.31	379
CAL	7	15	0.31	383
CAL	7	0	0.32	305
CAL	7	1	0.32	311
CAL	7	2	0.32	317
CAL	7	3	0.32	322
CAL	7	4	0.32	331
CAL	7	5	0.32	336
CAL	7	6	0.32	342
CAL	7	7	0.32	347
CAL	7	8	0.32	356
CAL	7	9	0.32	361
CAL	7	10	0.32	367
CAL	7	11	0.32	372
CAL	7	12	0.32	380
CAL	7	13	0.32	386
CAL	7	14	0.32	391
CAL	7	15	0.32	395
CAL	7	0	0.33	314
CAL	7	1	0.33	320
CAL	7	2	0.33	326
CAL	7	3	0.33	332
CAL	7	4	0.33	341
CAL	7	5	0.33	346
CAL	7	6	0.33	352
CAL	7	7	0.33	357
CAL	7	8	0.33	366
CAL	7	9	0.33	372
CAL	7	10	0.33	378
CAL	7	11	0.33	383
CAL	7	12	0.33	392
CAL	7	13	0.33	397
CAL	7	14	0.33	402
CAL	7	15	0.33	407
CAL	7	0	0.34	323
CAL	7	1	0.34	329
CAL	7	2	0.34	336
CAL	7	3	0.34	341
CAL	7	4	0.34	351
CAL	7	5	0.34	356
CAL	7	6	0.34	362
CAL	7	7	0.34	367
CAL	7	8	0.34	377
CAL	7	9	0.34	383
CAL	7	10	0.34	389
CAL	7	11	0.34	395
CAL	7	12	0.34	403
CAL	7	13	0.34	408
CAL	7	14	0.34	414
CAL	7	15	0.34	419
CAL	7	0	0.35	332
CAL	7	1	0.35	339
CAL	7	2	0.35	345
CAL	7	3	0.35	351
CAL	7	4	0.35	361
CAL	7	5	0.35	366
CAL	7	6	0.35	372
CAL	7	7	0.35	378
CAL	7	8	0.35	388
CAL	7	9	0.35	394
CAL	7	10	0.35	400
CAL	7	11	0.35	406
CAL	7	12	0.35	415
CAL	7	13	0.35	420
CAL	7	14	0.35	426
CAL	7	15	0.35	431
CAL	7	0	0.36	341
CAL	7	1	0.36	348
CAL	7	2	0.36	355
CAL	7	3	0.36	361
CAL	7	4	0.36	370
CAL	7	5	0.36	376
CAL	7	6	0.36	383
CAL	7	7	0.36	388
CAL	7	8	0.36	398
CAL	7	9	0.36	405
CAL	7	10	0.36	411
CAL	7	11	0.36	417
CAL	7	12	0.36	426
CAL	7	13	0.36	432
CAL	7	14	0.36	438
CAL	7	15	0.36	443
CAL	7	0	0.37	350
CAL	7	1	0.37	357
CAL	7	2	0.37	364
CAL	7	3	0.37	370
CAL	7	4	0.37	380
CAL	7	5	0.37	387
CAL	7	6	0.37	393
CAL	7	7	0.37	398
CAL	7	8	0.37	409
CAL	7	9	0.37	415
CAL	7	10	0.37	422
CAL	7	11	0.37	428
CAL	7	12	0.37	437
CAL	7	13	0.37	443
CAL	7	14	0.37	449
CAL	7	15	0.37	455
CAL	7	0	0.38	360
CAL	7	1	0.38	366
CAL	7	2	0.38	374
CAL	7	3	0.38	380
CAL	7	4	0.38	390
CAL	7	5	0.38	396
CAL	7	6	0.38	403
CAL	7	7	0.38	409
CAL	7	8	0.38	420
CAL	7	9	0.38	426
CAL	7	10	0.38	433
CAL	7	11	0.38	439
CAL	7	12	0.38	449
CAL	7	13	0.38	455
CAL	7	14	0.38	461
CAL	7	15	0.38	466
CAL	7	0	0.39	369
CAL	7	1	0.39	376
CAL	7	2	0.39	383
CAL	7	3	0.39	390
CAL	7	4	0.39	400
CAL	7	5	0.39	407
CAL	7	6	0.39	413
CAL	7	7	0.39	419
CAL	7	8	0.39	430
CAL	7	9	0.39	437
CAL	7	10	0.39	444
CAL	7	11	0.39	450
CAL	7	12	0.39	461
CAL	7	13	0.39	466
CAL	7	14	0.39	473
CAL	7	15	0.39	478
CAL	7	0	0.4	378
CAL	7	1	0.4	385
CAL	7	2	0.4	393
CAL	7	3	0.4	399
CAL	7	4	0.4	410
CAL	7	5	0.4	417
CAL	7	6	0.4	424
CAL	7	7	0.4	429
CAL	7	8	0.4	441
CAL	7	9	0.4	448
CAL	7	10	0.4	455
CAL	7	11	0.4	461
CAL	7	12	0.4	472
CAL	7	13	0.4	478
CAL	7	14	0.4	484
CAL	7	15	0.4	490
CAL	7	0	0.41	387
CAL	7	1	0.41	394
CAL	7	2	0.41	402
CAL	7	3	0.41	409
CAL	7	4	0.41	420
CAL	7	5	0.41	427
CAL	7	6	0.41	434
CAL	7	7	0.41	440
CAL	7	8	0.41	452
CAL	7	9	0.41	459
CAL	7	10	0.41	466
CAL	7	11	0.41	473
CAL	7	12	0.41	483
CAL	7	13	0.41	490
CAL	7	14	0.41	497
CAL	7	15	0.41	502
CAL	7	0	0.42	396
CAL	7	1	0.42	404
CAL	7	2	0.42	412
CAL	7	3	0.42	419
CAL	7	4	0.42	430
CAL	7	5	0.42	437
CAL	7	6	0.42	444
CAL	7	7	0.42	450
CAL	7	8	0.42	462
CAL	7	9	0.42	469
CAL	7	10	0.42	477
CAL	7	11	0.42	484
CAL	7	12	0.42	494
CAL	7	13	0.42	501
CAL	7	14	0.42	508
CAL	7	15	0.42	514
CAL	7	0	0.43	405
CAL	7	1	0.43	413
CAL	7	2	0.43	421
CAL	7	3	0.43	428
CAL	7	4	0.43	440
CAL	7	5	0.43	447
CAL	7	6	0.43	454
CAL	7	7	0.43	461
CAL	7	8	0.43	473
CAL	7	9	0.43	480
CAL	7	10	0.43	488
CAL	7	11	0.43	495
CAL	7	12	0.43	506
CAL	7	13	0.43	513
CAL	7	14	0.43	520
CAL	7	15	0.43	526
CAL	7	0	0.44	414
CAL	7	1	0.44	422
CAL	7	2	0.44	431
CAL	7	3	0.44	438
CAL	7	4	0.44	450
CAL	7	5	0.44	457
CAL	7	6	0.44	464
CAL	7	7	0.44	471
CAL	7	8	0.44	484
CAL	7	9	0.44	491
CAL	7	10	0.44	499
CAL	7	11	0.44	506
CAL	7	12	0.44	518
CAL	7	13	0.44	524
CAL	7	14	0.44	531
CAL	7	15	0.44	537
CAL	7	0	0.45	423
CAL	7	1	0.45	431
CAL	7	2	0.45	440
CAL	7	3	0.45	447
CAL	7	4	0.45	460
CAL	7	5	0.45	467
CAL	7	6	0.45	475
CAL	7	7	0.45	481
CAL	7	8	0.45	494
CAL	7	9	0.45	502
CAL	7	10	0.45	510
CAL	7	11	0.45	517
CAL	7	12	0.45	529
CAL	7	13	0.45	536
CAL	7	14	0.45	543
CAL	7	15	0.45	550
CAL	7	0	0.46	432
CAL	7	1	0.46	440
CAL	7	2	0.46	450
CAL	7	3	0.46	457
CAL	7	4	0.46	469
CAL	7	5	0.46	477
CAL	7	6	0.46	485
CAL	7	7	0.46	491
CAL	7	8	0.46	505
CAL	7	9	0.46	513
CAL	7	10	0.46	521
CAL	7	11	0.46	528
CAL	7	12	0.46	540
CAL	7	13	0.46	547
CAL	7	14	0.46	555
CAL	7	15	0.46	561
CAL	7	0	0.47	441
CAL	7	1	0.47	450
CAL	7	2	0.47	459
CAL	7	3	0.47	467
CAL	7	4	0.47	479
CAL	7	5	0.47	487
CAL	7	6	0.47	495
CAL	7	7	0.47	502
CAL	7	8	0.47	516
CAL	7	9	0.47	524
CAL	7	10	0.47	532
CAL	7	11	0.47	539
CAL	7	12	0.47	552
CAL	7	13	0.47	559
CAL	7	14	0.47	566
CAL	7	15	0.47	573
CAL	7	0	0.48	450
CAL	7	1	0.48	459
CAL	7	2	0.48	468
CAL	7	3	0.48	476
CAL	7	4	0.48	489
CAL	7	5	0.48	497
CAL	7	6	0.48	505
CAL	7	7	0.48	512
CAL	7	8	0.48	526
CAL	7	9	0.48	534
CAL	7	10	0.48	543
CAL	7	11	0.48	551
CAL	7	12	0.48	563
CAL	7	13	0.48	571
CAL	7	14	0.48	579
CAL	7	15	0.48	585
CAL	7	0	0.49	460
CAL	7	1	0.49	468
CAL	7	2	0.49	478
CAL	7	3	0.49	486
CAL	7	4	0.49	499
CAL	7	5	0.49	507
CAL	7	6	0.49	516
CAL	7	7	0.49	523
CAL	7	8	0.49	537
CAL	7	9	0.49	545
CAL	7	10	0.49	554
CAL	7	11	0.49	562
CAL	7	12	0.49	574
CAL	7	13	0.49	582
CAL	7	14	0.49	590
CAL	7	15	0.49	597
CAL	7	0	0.5	468
CAL	7	1	0.5	478
CAL	7	2	0.5	487
CAL	7	3	0.5	495
CAL	7	4	0.5	509
CAL	7	5	0.5	517
CAL	7	6	0.5	526
CAL	7	7	0.5	533
CAL	7	8	0.5	547
CAL	7	9	0.5	556
CAL	7	10	0.5	565
CAL	7	11	0.5	573
CAL	7	12	0.5	586
CAL	7	13	0.5	593
CAL	7	14	0.5	602
CAL	7	15	0.5	609
CAL	7	0	0.51	478
CAL	7	1	0.51	487
CAL	7	2	0.51	497
CAL	7	3	0.51	505
CAL	7	4	0.51	519
CAL	7	5	0.51	527
CAL	7	6	0.51	536
CAL	7	7	0.51	543
CAL	7	8	0.51	558
CAL	7	9	0.51	567
CAL	7	10	0.51	576
CAL	7	11	0.51	584
CAL	7	12	0.51	597
CAL	7	13	0.51	605
CAL	7	14	0.51	613
CAL	7	15	0.51	621
CAL	7	0	0.52	487
CAL	7	1	0.52	496
CAL	7	2	0.52	506
CAL	7	3	0.52	515
CAL	7	4	0.52	529
CAL	7	5	0.52	537
CAL	7	6	0.52	546
CAL	7	7	0.52	554
CAL	7	8	0.52	569
CAL	7	9	0.52	578
CAL	7	10	0.52	587
CAL	7	11	0.52	595
CAL	7	12	0.52	609
CAL	7	13	0.52	617
CAL	7	14	0.52	625
CAL	7	15	0.52	633
CAL	7	0	0.53	496
CAL	7	1	0.53	505
CAL	7	2	0.53	516
CAL	7	3	0.53	524
CAL	7	4	0.53	539
CAL	7	5	0.53	547
CAL	7	6	0.53	556
CAL	7	7	0.53	564
CAL	7	8	0.53	579
CAL	7	9	0.53	589
CAL	7	10	0.53	598
CAL	7	11	0.53	606
CAL	7	12	0.53	620
CAL	7	13	0.53	628
CAL	7	14	0.53	637
CAL	7	15	0.53	644
CAL	7	0	0.54	505
CAL	7	1	0.54	515
CAL	7	2	0.54	525
CAL	7	3	0.54	534
CAL	7	4	0.54	549
CAL	7	5	0.54	557
CAL	7	6	0.54	567
CAL	7	7	0.54	575
CAL	7	8	0.54	590
CAL	7	9	0.54	599
CAL	7	10	0.54	609
CAL	7	11	0.54	618
CAL	7	12	0.54	631
CAL	7	13	0.54	640
CAL	7	14	0.54	649
CAL	7	15	0.54	656
CAL	7	0	0.55	514
CAL	7	1	0.55	524
CAL	7	2	0.55	535
CAL	7	3	0.55	543
CAL	7	4	0.55	558
CAL	7	5	0.55	567
CAL	7	6	0.55	577
CAL	7	7	0.55	585
CAL	7	8	0.55	601
CAL	7	9	0.55	611
CAL	7	10	0.55	620
CAL	7	11	0.55	628
CAL	7	12	0.55	643
CAL	7	13	0.55	651
CAL	7	14	0.55	661
CAL	7	15	0.55	668
CAL	7	0	0.56	523
CAL	7	1	0.56	533
CAL	7	2	0.56	544
CAL	7	3	0.56	553
CAL	7	4	0.56	568
CAL	7	5	0.56	577
CAL	7	6	0.56	587
CAL	7	7	0.56	595
CAL	7	8	0.56	611
CAL	7	9	0.56	621
CAL	7	10	0.56	631
CAL	7	11	0.56	640
CAL	7	12	0.56	654
CAL	7	13	0.56	663
CAL	7	14	0.56	672
CAL	7	15	0.56	680
CAL	7	0	0.57	532
CAL	7	1	0.57	543
CAL	7	2	0.57	553
CAL	7	3	0.57	563
CAL	7	4	0.57	578
CAL	7	5	0.57	587
CAL	7	6	0.57	597
CAL	7	7	0.57	606
CAL	7	8	0.57	622
CAL	7	9	0.57	632
CAL	7	10	0.57	642
CAL	7	11	0.57	651
CAL	7	12	0.57	666
CAL	7	13	0.57	675
CAL	7	14	0.57	684
CAL	7	15	0.57	692
CAL	7	0	0.58	542
CAL	7	1	0.58	552
CAL	7	2	0.58	563
CAL	7	3	0.58	572
CAL	7	4	0.58	588
CAL	7	5	0.58	598
CAL	7	6	0.58	608
CAL	7	7	0.58	616
CAL	7	8	0.58	632
CAL	7	9	0.58	643
CAL	7	10	0.58	653
CAL	7	11	0.58	662
CAL	7	12	0.58	677
CAL	7	13	0.58	686
CAL	7	14	0.58	696
CAL	7	15	0.58	703
CAL	7	0	0.59	551
CAL	7	1	0.59	561
CAL	7	2	0.59	572
CAL	7	3	0.59	582
CAL	7	4	0.59	598
CAL	7	5	0.59	608
CAL	7	6	0.59	618
CAL	7	7	0.59	626
CAL	7	8	0.59	643
CAL	7	9	0.59	653
CAL	7	10	0.59	664
CAL	7	11	0.59	673
CAL	7	12	0.59	688
CAL	7	13	0.59	697
CAL	7	14	0.59	707
CAL	7	15	0.59	715
CAL	7	0	0.6	560
CAL	7	1	0.6	570
CAL	7	2	0.6	582
CAL	7	3	0.6	592
CAL	7	4	0.6	608
CAL	7	5	0.6	617
CAL	7	6	0.6	628
CAL	7	7	0.6	637
CAL	7	8	0.6	654
CAL	7	9	0.6	664
CAL	7	10	0.6	675
CAL	7	11	0.6	684
CAL	7	12	0.6	700
CAL	7	13	0.6	709
CAL	7	14	0.6	719
CAL	7	15	0.6	726
CAL	7	0	0.61	569
CAL	7	1	0.61	580
CAL	7	2	0.61	591
CAL	7	3	0.61	601
CAL	7	4	0.61	618
CAL	7	5	0.61	627
CAL	7	6	0.61	638
CAL	7	7	0.61	647
CAL	7	8	0.61	664
CAL	7	9	0.61	675
CAL	7	10	0.61	686
CAL	7	11	0.61	695
CAL	7	12	0.61	711
CAL	7	13	0.61	720
CAL	7	14	0.61	730
CAL	7	15	0.61	738
CAL	7	0	0.62	578
CAL	7	1	0.62	589
CAL	7	2	0.62	601
CAL	7	3	0.62	611
CAL	7	4	0.62	628
CAL	7	5	0.62	638
CAL	7	6	0.62	648
CAL	7	7	0.62	657
CAL	7	8	0.62	675
CAL	7	9	0.62	686
CAL	7	10	0.62	697
CAL	7	11	0.62	707
CAL	7	12	0.62	722
CAL	7	13	0.62	731
CAL	7	14	0.62	741
CAL	7	15	0.62	750
CAL	7	0	0.63	587
CAL	7	1	0.63	598
CAL	7	2	0.63	610
CAL	7	3	0.63	620
CAL	7	4	0.63	637
CAL	7	5	0.63	648
CAL	7	6	0.63	659
CAL	7	7	0.63	668
CAL	7	8	0.63	686
CAL	7	9	0.63	697
CAL	7	10	0.63	708
CAL	7	11	0.63	717
CAL	7	12	0.63	733
CAL	7	13	0.63	743
CAL	7	14	0.63	753
CAL	7	15	0.63	761
CAL	7	0	0.64	596
CAL	7	1	0.64	607
CAL	7	2	0.64	620
CAL	7	3	0.64	630
CAL	7	4	0.64	647
CAL	7	5	0.64	658
CAL	7	6	0.64	669
CAL	7	7	0.64	678
CAL	7	8	0.64	696
CAL	7	9	0.64	707
CAL	7	10	0.64	718
CAL	7	11	0.64	728
CAL	7	12	0.64	744
CAL	7	13	0.64	754
CAL	7	14	0.64	764
CAL	7	15	0.64	773
CAL	7	0	0.65	605
CAL	7	1	0.65	617
CAL	7	2	0.65	629
CAL	7	3	0.65	640
CAL	7	4	0.65	657
CAL	7	5	0.65	668
CAL	7	6	0.65	679
CAL	7	7	0.65	689
CAL	7	8	0.65	707
CAL	7	9	0.65	718
CAL	7	10	0.65	729
CAL	7	11	0.65	739
CAL	7	12	0.65	755
CAL	7	13	0.65	765
CAL	7	14	0.65	775
CAL	7	15	0.65	784
CAL	7	0	0.66	614
CAL	7	1	0.66	626
CAL	7	2	0.66	638
CAL	7	3	0.66	649
CAL	7	4	0.66	667
CAL	7	5	0.66	678
CAL	7	6	0.66	689
CAL	7	7	0.66	698
CAL	7	8	0.66	717
CAL	7	9	0.66	728
CAL	7	10	0.66	740
CAL	7	11	0.66	750
CAL	7	12	0.66	766
CAL	7	13	0.66	776
CAL	7	14	0.66	787
CAL	7	15	0.66	796
CAL	7	0	0.67	623
CAL	7	1	0.67	635
CAL	7	2	0.67	648
CAL	7	3	0.67	659
CAL	7	4	0.67	677
CAL	7	5	0.67	688
CAL	7	6	0.67	699
CAL	7	7	0.67	709
CAL	7	8	0.67	728
CAL	7	9	0.67	739
CAL	7	10	0.67	751
CAL	7	11	0.67	761
CAL	7	12	0.67	778
CAL	7	13	0.67	787
CAL	7	14	0.67	798
CAL	7	15	0.67	807
CAL	7	0	0.68	632
CAL	7	1	0.68	644
CAL	7	2	0.68	657
CAL	7	3	0.68	668
CAL	7	4	0.68	686
CAL	7	5	0.68	698
CAL	7	6	0.68	709
CAL	7	7	0.68	719
CAL	7	8	0.68	738
CAL	7	9	0.68	749
CAL	7	10	0.68	762
CAL	7	11	0.68	772
CAL	7	12	0.68	789
CAL	7	13	0.68	799
CAL	7	14	0.68	810
CAL	7	15	0.68	819
CAL	7	0	0.69	641
CAL	7	1	0.69	654
CAL	7	2	0.69	667
CAL	7	3	0.69	678
CAL	7	4	0.69	697
CAL	7	5	0.69	708
CAL	7	6	0.69	720
CAL	7	7	0.69	729
CAL	7	8	0.69	748
CAL	7	9	0.69	760
CAL	7	10	0.69	772
CAL	7	11	0.69	782
CAL	7	12	0.69	800
CAL	7	13	0.69	810
CAL	7	14	0.69	821
CAL	7	15	0.69	830
CAL	7	0	0.7	650
CAL	7	1	0.7	663
CAL	7	2	0.7	676
CAL	7	3	0.7	688
CAL	7	4	0.7	707
CAL	7	5	0.7	718
CAL	7	6	0.7	730
CAL	7	7	0.7	739
CAL	7	8	0.7	759
CAL	7	9	0.7	771
CAL	7	10	0.7	783
CAL	7	11	0.7	793
CAL	7	12	0.7	811
CAL	7	13	0.7	821
CAL	7	14	0.7	833
CAL	7	15	0.7	842
CAL	7	0	0.71	659
CAL	7	1	0.71	672
CAL	7	2	0.71	686
CAL	7	3	0.71	697
CAL	7	4	0.71	716
CAL	7	5	0.71	727
CAL	7	6	0.71	739
CAL	7	7	0.71	749
CAL	7	8	0.71	769
CAL	7	9	0.71	781
CAL	7	10	0.71	793
CAL	7	11	0.71	804
CAL	7	12	0.71	822
CAL	7	13	0.71	833
CAL	7	14	0.71	844
CAL	7	15	0.71	854
CAL	7	0	0.72	668
CAL	7	1	0.72	681
CAL	7	2	0.72	695
CAL	7	3	0.72	707
CAL	7	4	0.72	726
CAL	7	5	0.72	737
CAL	7	6	0.72	749
CAL	7	7	0.72	759
CAL	7	8	0.72	780
CAL	7	9	0.72	792
CAL	7	10	0.72	804
CAL	7	11	0.72	815
CAL	7	12	0.72	833
CAL	7	13	0.72	844
CAL	7	14	0.72	856
CAL	7	15	0.72	865
CAL	7	0	0.73	677
CAL	7	1	0.73	690
CAL	7	2	0.73	705
CAL	7	3	0.73	717
CAL	7	4	0.73	735
CAL	7	5	0.73	747
CAL	7	6	0.73	759
CAL	7	7	0.73	770
CAL	7	8	0.73	790
CAL	7	9	0.73	802
CAL	7	10	0.73	815
CAL	7	11	0.73	826
CAL	7	12	0.73	844
CAL	7	13	0.73	855
CAL	7	14	0.73	867
CAL	7	15	0.73	877
CAL	7	0	0.74	686
CAL	7	1	0.74	700
CAL	7	2	0.74	715
CAL	7	3	0.74	726
CAL	7	4	0.74	745
CAL	7	5	0.74	757
CAL	7	6	0.74	769
CAL	7	7	0.74	780
CAL	7	8	0.74	800
CAL	7	9	0.74	813
CAL	7	10	0.74	826
CAL	7	11	0.74	837
CAL	7	12	0.74	855
CAL	7	13	0.74	866
CAL	7	14	0.74	878
CAL	7	15	0.74	888
CAL	7	0	0.75	695
CAL	7	1	0.75	710
CAL	7	2	0.75	724
CAL	7	3	0.75	735
CAL	7	4	0.75	755
CAL	7	5	0.75	767
CAL	7	6	0.75	779
CAL	7	7	0.75	790
CAL	7	8	0.75	811
CAL	7	9	0.75	823
CAL	7	10	0.75	837
CAL	7	11	0.75	848
CAL	7	12	0.75	866
CAL	7	13	0.75	878
CAL	7	14	0.75	890
CAL	7	15	0.75	900
CAL	7	0	0.76	706
CAL	7	1	0.76	719
CAL	7	2	0.76	733
CAL	7	3	0.76	745
CAL	7	4	0.76	765
CAL	7	5	0.76	776
CAL	7	6	0.76	789
CAL	7	7	0.76	800
CAL	7	8	0.76	821
CAL	7	9	0.76	834
CAL	7	10	0.76	847
CAL	7	11	0.76	859
CAL	7	12	0.76	877
CAL	7	13	0.76	889
CAL	7	14	0.76	901
CAL	7	15	0.76	912
CAL	7	0	0.77	714
CAL	7	1	0.77	728
CAL	7	2	0.77	742
CAL	7	3	0.77	754
CAL	7	4	0.77	774
CAL	7	5	0.77	786
CAL	7	6	0.77	799
CAL	7	7	0.77	810
CAL	7	8	0.77	831
CAL	7	9	0.77	844
CAL	7	10	0.77	858
CAL	7	11	0.77	869
CAL	7	12	0.77	889
CAL	7	13	0.77	900
CAL	7	14	0.77	912
CAL	7	15	0.77	923
CAL	7	0	0.78	723
CAL	7	1	0.78	737
CAL	7	2	0.78	751
CAL	7	3	0.78	763
CAL	7	4	0.78	783
CAL	7	5	0.78	796
CAL	7	6	0.78	809
CAL	7	7	0.78	820
CAL	7	8	0.78	842
CAL	7	9	0.78	855
CAL	7	10	0.78	869
CAL	7	11	0.78	880
CAL	7	12	0.78	900
CAL	7	13	0.78	912
CAL	7	14	0.78	924
CAL	7	15	0.78	934
CAL	7	0	0.79	732
CAL	7	1	0.79	746
CAL	7	2	0.79	760
CAL	7	3	0.79	773
CAL	7	4	0.79	793
