Channel	AMBG	RampGain	InputVoltage	ADCvalue
Hrefy	6	1	1.01	1023
Hrefy	6	2	1.01	1023
Hrefy	6	3	1.01	1023
Hrefy	6	4	1.01	1023
Hrefy	6	5	1.01	1023
Hrefy	6	6	1.01	1023
Hrefy	6	7	1.01	1023
Hrefy	6	8	1.01	1023
Hrefy	6	9	1.01	1023
Hrefy	6	10	1.01	1023
Hrefy	6	11	1.01	1023
Hrefy	6	12	1.01	1023
Hrefy	6	13	1.01	1023
Hrefy	6	14	1.01	1023
Hrefy	6	15	1.01	1023
Hrefy	7	0	0	16
Hrefy	7	1	0	19
Hrefy	7	2	0	20
Hrefy	7	3	0	21
Hrefy	7	4	0	22
Hrefy	7	5	0	22
Hrefy	7	6	0	22
Hrefy	7	7	0	23
Hrefy	7	8	0	23
Hrefy	7	9	0	24
Hrefy	7	10	0	24
Hrefy	7	11	0	24
Hrefy	7	12	0	25
Hrefy	7	13	0	25
Hrefy	7	14	0	25
Hrefy	7	15	0	26
Hrefy	7	0	0.01	29
Hrefy	7	1	0.01	29
Hrefy	7	2	0.01	30
Hrefy	7	3	0.01	30
Hrefy	7	4	0.01	31
Hrefy	7	5	0.01	32
Hrefy	7	6	0.01	32
Hrefy	7	7	0.01	32
Hrefy	7	8	0.01	33
Hrefy	7	9	0.01	34
Hrefy	7	10	0.01	34
Hrefy	7	11	0.01	35
Hrefy	7	12	0.01	35
Hrefy	7	13	0.01	36
Hrefy	7	14	0.01	36
Hrefy	7	15	0.01	36
Hrefy	7	0	0.02	38
Hrefy	7	1	0.02	38
Hrefy	7	2	0.02	39
Hrefy	7	3	0.02	39
Hrefy	7	4	0.02	41
Hrefy	7	5	0.02	41
Hrefy	7	6	0.02	42
Hrefy	7	7	0.02	42
Hrefy	7	8	0.02	43
Hrefy	7	9	0.02	44
Hrefy	7	10	0.02	44
Hrefy	7	11	0.02	45
Hrefy	7	12	0.02	46
Hrefy	7	13	0.02	46
Hrefy	7	14	0.02	47
Hrefy	7	15	0.02	47
Hrefy	7	0	0.03	46
Hrefy	7	1	0.03	47
Hrefy	7	2	0.03	48
Hrefy	7	3	0.03	49
Hrefy	7	4	0.03	50
Hrefy	7	5	0.03	51
Hrefy	7	6	0.03	51
Hrefy	7	7	0.03	52
Hrefy	7	8	0.03	53
Hrefy	7	9	0.03	54
Hrefy	7	10	0.03	55
Hrefy	7	11	0.03	55
Hrefy	7	12	0.03	56
Hrefy	7	13	0.03	57
Hrefy	7	14	0.03	58
Hrefy	7	15	0.03	58
Hrefy	7	0	0.04	55
Hrefy	7	1	0.04	56
Hrefy	7	2	0.04	57
Hrefy	7	3	0.04	58
Hrefy	7	4	0.04	59
Hrefy	7	5	0.04	60
Hrefy	7	6	0.04	61
Hrefy	7	7	0.04	62
Hrefy	7	8	0.04	63
Hrefy	7	9	0.04	64
Hrefy	7	10	0.04	65
Hrefy	7	11	0.04	66
Hrefy	7	12	0.04	67
Hrefy	7	13	0.04	68
Hrefy	7	14	0.04	69
Hrefy	7	15	0.04	70
Hrefy	7	0	0.05	64
Hrefy	7	1	0.05	65
Hrefy	7	2	0.05	66
Hrefy	7	3	0.05	67
Hrefy	7	4	0.05	69
Hrefy	7	5	0.05	70
Hrefy	7	6	0.05	71
Hrefy	7	7	0.05	72
Hrefy	7	8	0.05	74
Hrefy	7	9	0.05	75
Hrefy	7	10	0.05	76
Hrefy	7	11	0.05	77
Hrefy	7	12	0.05	78
Hrefy	7	13	0.05	79
Hrefy	7	14	0.05	80
Hrefy	7	15	0.05	81
Hrefy	7	0	0.06	73
Hrefy	7	1	0.06	74
Hrefy	7	2	0.06	75
Hrefy	7	3	0.06	77
Hrefy	7	4	0.06	79
Hrefy	7	5	0.06	80
Hrefy	7	6	0.06	81
Hrefy	7	7	0.06	82
Hrefy	7	8	0.06	84
Hrefy	7	9	0.06	85
Hrefy	7	10	0.06	87
Hrefy	7	11	0.06	87
Hrefy	7	12	0.06	89
Hrefy	7	13	0.06	91
Hrefy	7	14	0.06	92
Hrefy	7	15	0.06	93
Hrefy	7	0	0.07	82
Hrefy	7	1	0.07	83
Hrefy	7	2	0.07	85
Hrefy	7	3	0.07	86
Hrefy	7	4	0.07	88
Hrefy	7	5	0.07	90
Hrefy	7	6	0.07	91
Hrefy	7	7	0.07	92
Hrefy	7	8	0.07	95
Hrefy	7	9	0.07	96
Hrefy	7	10	0.07	97
Hrefy	7	11	0.07	98
Hrefy	7	12	0.07	101
Hrefy	7	13	0.07	102
Hrefy	7	14	0.07	103
Hrefy	7	15	0.07	104
Hrefy	7	0	0.08	90
Hrefy	7	1	0.08	92
Hrefy	7	2	0.08	94
Hrefy	7	3	0.08	95
Hrefy	7	4	0.08	98
Hrefy	7	5	0.08	99
Hrefy	7	6	0.08	101
Hrefy	7	7	0.08	102
Hrefy	7	8	0.08	105
Hrefy	7	9	0.08	106
Hrefy	7	10	0.08	108
Hrefy	7	11	0.08	109
Hrefy	7	12	0.08	112
Hrefy	7	13	0.08	113
Hrefy	7	14	0.08	114
Hrefy	7	15	0.08	116
Hrefy	7	0	0.09	99
Hrefy	7	1	0.09	101
Hrefy	7	2	0.09	103
Hrefy	7	3	0.09	105
Hrefy	7	4	0.09	108
Hrefy	7	5	0.09	109
Hrefy	7	6	0.09	111
Hrefy	7	7	0.09	113
Hrefy	7	8	0.09	115
Hrefy	7	9	0.09	117
Hrefy	7	10	0.09	119
Hrefy	7	11	0.09	120
Hrefy	7	12	0.09	123
Hrefy	7	13	0.09	124
Hrefy	7	14	0.09	126
Hrefy	7	15	0.09	127
Hrefy	7	0	0.1	109
Hrefy	7	1	0.1	110
Hrefy	7	2	0.1	113
Hrefy	7	3	0.1	114
Hrefy	7	4	0.1	117
Hrefy	7	5	0.1	119
Hrefy	7	6	0.1	121
Hrefy	7	7	0.1	123
Hrefy	7	8	0.1	126
Hrefy	7	9	0.1	128
Hrefy	7	10	0.1	130
Hrefy	7	11	0.1	131
Hrefy	7	12	0.1	134
Hrefy	7	13	0.1	136
Hrefy	7	14	0.1	138
Hrefy	7	15	0.1	139
Hrefy	7	0	0.11	117
Hrefy	7	1	0.11	120
Hrefy	7	2	0.11	122
Hrefy	7	3	0.11	124
Hrefy	7	4	0.11	127
Hrefy	7	5	0.11	129
Hrefy	7	6	0.11	131
Hrefy	7	7	0.11	133
Hrefy	7	8	0.11	136
Hrefy	7	9	0.11	138
Hrefy	7	10	0.11	141
Hrefy	7	11	0.11	142
Hrefy	7	12	0.11	146
Hrefy	7	13	0.11	147
Hrefy	7	14	0.11	149
Hrefy	7	15	0.11	151
Hrefy	7	0	0.12	126
Hrefy	7	1	0.12	129
Hrefy	7	2	0.12	131
Hrefy	7	3	0.12	134
Hrefy	7	4	0.12	137
Hrefy	7	5	0.12	139
Hrefy	7	6	0.12	141
Hrefy	7	7	0.12	143
Hrefy	7	8	0.12	147
Hrefy	7	9	0.12	149
Hrefy	7	10	0.12	152
Hrefy	7	11	0.12	153
Hrefy	7	12	0.12	157
Hrefy	7	13	0.12	159
Hrefy	7	14	0.12	161
Hrefy	7	15	0.12	162
Hrefy	7	0	0.13	135
Hrefy	7	1	0.13	138
Hrefy	7	2	0.13	141
Hrefy	7	3	0.13	143
Hrefy	7	4	0.13	147
Hrefy	7	5	0.13	149
Hrefy	7	6	0.13	151
Hrefy	7	7	0.13	153
Hrefy	7	8	0.13	157
Hrefy	7	9	0.13	160
Hrefy	7	10	0.13	162
Hrefy	7	11	0.13	165
Hrefy	7	12	0.13	168
Hrefy	7	13	0.13	170
Hrefy	7	14	0.13	172
Hrefy	7	15	0.13	174
Hrefy	7	0	0.14	145
Hrefy	7	1	0.14	147
Hrefy	7	2	0.14	150
Hrefy	7	3	0.14	152
Hrefy	7	4	0.14	156
Hrefy	7	5	0.14	159
Hrefy	7	6	0.14	161
Hrefy	7	7	0.14	164
Hrefy	7	8	0.14	168
Hrefy	7	9	0.14	170
Hrefy	7	10	0.14	173
Hrefy	7	11	0.14	176
Hrefy	7	12	0.14	179
Hrefy	7	13	0.14	182
Hrefy	7	14	0.14	184
Hrefy	7	15	0.14	186
Hrefy	7	0	0.15	153
Hrefy	7	1	0.15	156
Hrefy	7	2	0.15	159
Hrefy	7	3	0.15	162
Hrefy	7	4	0.15	166
Hrefy	7	5	0.15	169
Hrefy	7	6	0.15	172
Hrefy	7	7	0.15	174
Hrefy	7	8	0.15	179
Hrefy	7	9	0.15	181
Hrefy	7	10	0.15	184
Hrefy	7	11	0.15	186
Hrefy	7	12	0.15	191
Hrefy	7	13	0.15	193
Hrefy	7	14	0.15	196
Hrefy	7	15	0.15	198
Hrefy	7	0	0.16	162
Hrefy	7	1	0.16	166
Hrefy	7	2	0.16	169
Hrefy	7	3	0.16	172
Hrefy	7	4	0.16	176
Hrefy	7	5	0.16	179
Hrefy	7	6	0.16	182
Hrefy	7	7	0.16	184
Hrefy	7	8	0.16	189
Hrefy	7	9	0.16	192
Hrefy	7	10	0.16	195
Hrefy	7	11	0.16	198
Hrefy	7	12	0.16	202
Hrefy	7	13	0.16	205
Hrefy	7	14	0.16	207
Hrefy	7	15	0.16	210
Hrefy	7	0	0.17	172
Hrefy	7	1	0.17	175
Hrefy	7	2	0.17	178
Hrefy	7	3	0.17	181
Hrefy	7	4	0.17	186
Hrefy	7	5	0.17	189
Hrefy	7	6	0.17	192
Hrefy	7	7	0.17	195
Hrefy	7	8	0.17	200
Hrefy	7	9	0.17	203
Hrefy	7	10	0.17	206
Hrefy	7	11	0.17	209
Hrefy	7	12	0.17	213
Hrefy	7	13	0.17	216
Hrefy	7	14	0.17	219
Hrefy	7	15	0.17	221
Hrefy	7	0	0.18	181
Hrefy	7	1	0.18	184
Hrefy	7	2	0.18	188
Hrefy	7	3	0.18	191
Hrefy	7	4	0.18	196
Hrefy	7	5	0.18	199
Hrefy	7	6	0.18	202
Hrefy	7	7	0.18	205
Hrefy	7	8	0.18	210
Hrefy	7	9	0.18	213
Hrefy	7	10	0.18	217
Hrefy	7	11	0.18	220
Hrefy	7	12	0.18	224
Hrefy	7	13	0.18	227
Hrefy	7	14	0.18	230
Hrefy	7	15	0.18	233
Hrefy	7	0	0.19	190
Hrefy	7	1	0.19	193
Hrefy	7	2	0.19	197
Hrefy	7	3	0.19	200
Hrefy	7	4	0.19	206
Hrefy	7	5	0.19	209
Hrefy	7	6	0.19	212
Hrefy	7	7	0.19	215
Hrefy	7	8	0.19	221
Hrefy	7	9	0.19	224
Hrefy	7	10	0.19	228
Hrefy	7	11	0.19	231
Hrefy	7	12	0.19	236
Hrefy	7	13	0.19	239
Hrefy	7	14	0.19	242
Hrefy	7	15	0.19	245
Hrefy	7	0	0.2	199
Hrefy	7	1	0.2	202
Hrefy	7	2	0.2	206
Hrefy	7	3	0.2	210
Hrefy	7	4	0.2	215
Hrefy	7	5	0.2	219
Hrefy	7	6	0.2	222
Hrefy	7	7	0.2	225
Hrefy	7	8	0.2	231
Hrefy	7	9	0.2	235
Hrefy	7	10	0.2	239
Hrefy	7	11	0.2	242
Hrefy	7	12	0.2	247
Hrefy	7	13	0.2	250
Hrefy	7	14	0.2	254
Hrefy	7	15	0.2	257
Hrefy	7	0	0.21	208
Hrefy	7	1	0.21	212
Hrefy	7	2	0.21	216
Hrefy	7	3	0.21	219
Hrefy	7	4	0.21	225
Hrefy	7	5	0.21	229
Hrefy	7	6	0.21	233
Hrefy	7	7	0.21	236
Hrefy	7	8	0.21	242
Hrefy	7	9	0.21	246
Hrefy	7	10	0.21	250
Hrefy	7	11	0.21	253
Hrefy	7	12	0.21	259
Hrefy	7	13	0.21	262
Hrefy	7	14	0.21	265
Hrefy	7	15	0.21	269
Hrefy	7	0	0.22	217
Hrefy	7	1	0.22	221
Hrefy	7	2	0.22	225
Hrefy	7	3	0.22	229
Hrefy	7	4	0.22	235
Hrefy	7	5	0.22	239
Hrefy	7	6	0.22	243
Hrefy	7	7	0.22	246
Hrefy	7	8	0.22	253
Hrefy	7	9	0.22	256
Hrefy	7	10	0.22	261
Hrefy	7	11	0.22	264
Hrefy	7	12	0.22	270
Hrefy	7	13	0.22	273
Hrefy	7	14	0.22	277
Hrefy	7	15	0.22	280
Hrefy	7	0	0.23	226
Hrefy	7	1	0.23	230
Hrefy	7	2	0.23	235
Hrefy	7	3	0.23	238
Hrefy	7	4	0.23	245
Hrefy	7	5	0.23	249
Hrefy	7	6	0.23	253
Hrefy	7	7	0.23	256
Hrefy	7	8	0.23	263
Hrefy	7	9	0.23	267
Hrefy	7	10	0.23	272
Hrefy	7	11	0.23	275
Hrefy	7	12	0.23	281
Hrefy	7	13	0.23	285
Hrefy	7	14	0.23	289
Hrefy	7	15	0.23	292
Hrefy	7	0	0.24	235
Hrefy	7	1	0.24	239
Hrefy	7	2	0.24	244
Hrefy	7	3	0.24	248
Hrefy	7	4	0.24	255
Hrefy	7	5	0.24	259
Hrefy	7	6	0.24	263
Hrefy	7	7	0.24	267
Hrefy	7	8	0.24	274
Hrefy	7	9	0.24	278
Hrefy	7	10	0.24	283
Hrefy	7	11	0.24	286
Hrefy	7	12	0.24	293
Hrefy	7	13	0.24	297
Hrefy	7	14	0.24	301
Hrefy	7	15	0.24	304
Hrefy	7	0	0.25	244
Hrefy	7	1	0.25	249
Hrefy	7	2	0.25	254
Hrefy	7	3	0.25	258
Hrefy	7	4	0.25	265
Hrefy	7	5	0.25	269
Hrefy	7	6	0.25	273
Hrefy	7	7	0.25	277
Hrefy	7	8	0.25	284
Hrefy	7	9	0.25	289
Hrefy	7	10	0.25	294
Hrefy	7	11	0.25	297
Hrefy	7	12	0.25	304
Hrefy	7	13	0.25	308
Hrefy	7	14	0.25	312
Hrefy	7	15	0.25	316
Hrefy	7	0	0.26	253
Hrefy	7	1	0.26	258
Hrefy	7	2	0.26	263
Hrefy	7	3	0.26	267
Hrefy	7	4	0.26	274
Hrefy	7	5	0.26	279
Hrefy	7	6	0.26	283
Hrefy	7	7	0.26	287
Hrefy	7	8	0.26	295
Hrefy	7	9	0.26	300
Hrefy	7	10	0.26	304
Hrefy	7	11	0.26	309
Hrefy	7	12	0.26	315
Hrefy	7	13	0.26	320
Hrefy	7	14	0.26	324
Hrefy	7	15	0.26	328
Hrefy	7	0	0.27	262
Hrefy	7	1	0.27	267
Hrefy	7	2	0.27	272
Hrefy	7	3	0.27	277
Hrefy	7	4	0.27	285
Hrefy	7	5	0.27	289
Hrefy	7	6	0.27	294
Hrefy	7	7	0.27	298
Hrefy	7	8	0.27	306
Hrefy	7	9	0.27	310
Hrefy	7	10	0.27	315
Hrefy	7	11	0.27	320
Hrefy	7	12	0.27	327
Hrefy	7	13	0.27	331
Hrefy	7	14	0.27	336
Hrefy	7	15	0.27	339
Hrefy	7	0	0.28	271
Hrefy	7	1	0.28	276
Hrefy	7	2	0.28	282
Hrefy	7	3	0.28	286
Hrefy	7	4	0.28	294
Hrefy	7	5	0.28	299
Hrefy	7	6	0.28	304
Hrefy	7	7	0.28	308
Hrefy	7	8	0.28	316
Hrefy	7	9	0.28	321
Hrefy	7	10	0.28	326
Hrefy	7	11	0.28	331
Hrefy	7	12	0.28	338
Hrefy	7	13	0.28	342
Hrefy	7	14	0.28	347
Hrefy	7	15	0.28	351
Hrefy	7	0	0.29	280
Hrefy	7	1	0.29	286
Hrefy	7	2	0.29	291
Hrefy	7	3	0.29	296
Hrefy	7	4	0.29	304
Hrefy	7	5	0.29	309
Hrefy	7	6	0.29	314
Hrefy	7	7	0.29	318
Hrefy	7	8	0.29	327
Hrefy	7	9	0.29	332
Hrefy	7	10	0.29	337
Hrefy	7	11	0.29	342
Hrefy	7	12	0.29	349
Hrefy	7	13	0.29	354
Hrefy	7	14	0.29	359
Hrefy	7	15	0.29	363
Hrefy	7	0	0.3	289
Hrefy	7	1	0.3	295
Hrefy	7	2	0.3	301
Hrefy	7	3	0.3	306
Hrefy	7	4	0.3	314
Hrefy	7	5	0.3	319
Hrefy	7	6	0.3	324
Hrefy	7	7	0.3	329
Hrefy	7	8	0.3	337
Hrefy	7	9	0.3	343
Hrefy	7	10	0.3	348
Hrefy	7	11	0.3	353
Hrefy	7	12	0.3	361
Hrefy	7	13	0.3	366
Hrefy	7	14	0.3	371
Hrefy	7	15	0.3	375
Hrefy	7	0	0.31	298
Hrefy	7	1	0.31	304
Hrefy	7	2	0.31	310
Hrefy	7	3	0.31	315
Hrefy	7	4	0.31	324
Hrefy	7	5	0.31	329
Hrefy	7	6	0.31	335
Hrefy	7	7	0.31	339
Hrefy	7	8	0.31	348
Hrefy	7	9	0.31	354
Hrefy	7	10	0.31	359
Hrefy	7	11	0.31	364
Hrefy	7	12	0.31	372
Hrefy	7	13	0.31	377
Hrefy	7	14	0.31	382
Hrefy	7	15	0.31	387
Hrefy	7	0	0.32	308
Hrefy	7	1	0.32	313
Hrefy	7	2	0.32	320
Hrefy	7	3	0.32	325
Hrefy	7	4	0.32	334
Hrefy	7	5	0.32	339
Hrefy	7	6	0.32	345
Hrefy	7	7	0.32	350
Hrefy	7	8	0.32	359
Hrefy	7	9	0.32	365
Hrefy	7	10	0.32	370
Hrefy	7	11	0.32	375
Hrefy	7	12	0.32	384
Hrefy	7	13	0.32	389
Hrefy	7	14	0.32	394
Hrefy	7	15	0.32	399
Hrefy	7	0	0.33	317
Hrefy	7	1	0.33	323
Hrefy	7	2	0.33	329
Hrefy	7	3	0.33	335
Hrefy	7	4	0.33	344
Hrefy	7	5	0.33	349
Hrefy	7	6	0.33	355
Hrefy	7	7	0.33	360
Hrefy	7	8	0.33	369
Hrefy	7	9	0.33	375
Hrefy	7	10	0.33	381
Hrefy	7	11	0.33	386
Hrefy	7	12	0.33	395
Hrefy	7	13	0.33	400
Hrefy	7	14	0.33	406
Hrefy	7	15	0.33	411
Hrefy	7	0	0.34	326
Hrefy	7	1	0.34	332
Hrefy	7	2	0.34	339
Hrefy	7	3	0.34	344
Hrefy	7	4	0.34	354
Hrefy	7	5	0.34	359
Hrefy	7	6	0.34	365
Hrefy	7	7	0.34	370
Hrefy	7	8	0.34	380
Hrefy	7	9	0.34	386
Hrefy	7	10	0.34	392
Hrefy	7	11	0.34	398
Hrefy	7	12	0.34	407
Hrefy	7	13	0.34	412
Hrefy	7	14	0.34	418
Hrefy	7	15	0.34	422
Hrefy	7	0	0.35	335
Hrefy	7	1	0.35	341
Hrefy	7	2	0.35	348
Hrefy	7	3	0.35	354
Hrefy	7	4	0.35	364
Hrefy	7	5	0.35	369
Hrefy	7	6	0.35	375
Hrefy	7	7	0.35	381
Hrefy	7	8	0.35	391
Hrefy	7	9	0.35	397
Hrefy	7	10	0.35	403
Hrefy	7	11	0.35	409
Hrefy	7	12	0.35	418
Hrefy	7	13	0.35	424
Hrefy	7	14	0.35	429
Hrefy	7	15	0.35	434
Hrefy	7	0	0.36	344
Hrefy	7	1	0.36	351
Hrefy	7	2	0.36	358
Hrefy	7	3	0.36	363
Hrefy	7	4	0.36	373
Hrefy	7	5	0.36	380
Hrefy	7	6	0.36	386
Hrefy	7	7	0.36	391
Hrefy	7	8	0.36	402
Hrefy	7	9	0.36	408
Hrefy	7	10	0.36	414
Hrefy	7	11	0.36	420
Hrefy	7	12	0.36	429
Hrefy	7	13	0.36	435
Hrefy	7	14	0.36	441
Hrefy	7	15	0.36	446
Hrefy	7	0	0.37	353
Hrefy	7	1	0.37	360
Hrefy	7	2	0.37	367
Hrefy	7	3	0.37	373
Hrefy	7	4	0.37	383
Hrefy	7	5	0.37	389
Hrefy	7	6	0.37	396
Hrefy	7	7	0.37	401
Hrefy	7	8	0.37	412
Hrefy	7	9	0.37	419
Hrefy	7	10	0.37	425
Hrefy	7	11	0.37	431
Hrefy	7	12	0.37	441
Hrefy	7	13	0.37	447
Hrefy	7	14	0.37	453
Hrefy	7	15	0.37	458
Hrefy	7	0	0.38	362
Hrefy	7	1	0.38	369
Hrefy	7	2	0.38	377
Hrefy	7	3	0.38	383
Hrefy	7	4	0.38	393
Hrefy	7	5	0.38	400
Hrefy	7	6	0.38	406
Hrefy	7	7	0.38	412
Hrefy	7	8	0.38	423
Hrefy	7	9	0.38	429
Hrefy	7	10	0.38	436
Hrefy	7	11	0.38	442
Hrefy	7	12	0.38	452
Hrefy	7	13	0.38	458
Hrefy	7	14	0.38	464
Hrefy	7	15	0.38	470
Hrefy	7	0	0.39	371
Hrefy	7	1	0.39	379
Hrefy	7	2	0.39	386
Hrefy	7	3	0.39	392
Hrefy	7	4	0.39	403
Hrefy	7	5	0.39	410
Hrefy	7	6	0.39	416
Hrefy	7	7	0.39	422
Hrefy	7	8	0.39	433
Hrefy	7	9	0.39	440
Hrefy	7	10	0.39	447
Hrefy	7	11	0.39	454
Hrefy	7	12	0.39	464
Hrefy	7	13	0.39	470
Hrefy	7	14	0.39	476
Hrefy	7	15	0.39	482
Hrefy	7	0	0.4	380
Hrefy	7	1	0.4	388
Hrefy	7	2	0.4	396
Hrefy	7	3	0.4	402
Hrefy	7	4	0.4	413
Hrefy	7	5	0.4	420
Hrefy	7	6	0.4	427
Hrefy	7	7	0.4	432
Hrefy	7	8	0.4	444
Hrefy	7	9	0.4	451
Hrefy	7	10	0.4	458
Hrefy	7	11	0.4	465
Hrefy	7	12	0.4	475
Hrefy	7	13	0.4	481
Hrefy	7	14	0.4	488
Hrefy	7	15	0.4	494
Hrefy	7	0	0.41	390
Hrefy	7	1	0.41	397
Hrefy	7	2	0.41	405
Hrefy	7	3	0.41	412
Hrefy	7	4	0.41	423
Hrefy	7	5	0.41	430
Hrefy	7	6	0.41	437
Hrefy	7	7	0.41	443
Hrefy	7	8	0.41	455
Hrefy	7	9	0.41	462
Hrefy	7	10	0.41	469
Hrefy	7	11	0.41	476
Hrefy	7	12	0.41	487
Hrefy	7	13	0.41	493
Hrefy	7	14	0.41	500
Hrefy	7	15	0.41	505
Hrefy	7	0	0.42	399
Hrefy	7	1	0.42	406
Hrefy	7	2	0.42	414
Hrefy	7	3	0.42	421
Hrefy	7	4	0.42	433
Hrefy	7	5	0.42	440
Hrefy	7	6	0.42	447
Hrefy	7	7	0.42	453
Hrefy	7	8	0.42	465
Hrefy	7	9	0.42	473
Hrefy	7	10	0.42	480
Hrefy	7	11	0.42	487
Hrefy	7	12	0.42	498
Hrefy	7	13	0.42	504
Hrefy	7	14	0.42	511
Hrefy	7	15	0.42	517
Hrefy	7	0	0.43	408
Hrefy	7	1	0.43	416
Hrefy	7	2	0.43	424
Hrefy	7	3	0.43	431
Hrefy	7	4	0.43	443
Hrefy	7	5	0.43	450
Hrefy	7	6	0.43	457
Hrefy	7	7	0.43	464
Hrefy	7	8	0.43	476
Hrefy	7	9	0.43	484
Hrefy	7	10	0.43	492
Hrefy	7	11	0.43	498
Hrefy	7	12	0.43	509
Hrefy	7	13	0.43	516
Hrefy	7	14	0.43	523
Hrefy	7	15	0.43	529
Hrefy	7	0	0.44	417
Hrefy	7	1	0.44	425
Hrefy	7	2	0.44	433
Hrefy	7	3	0.44	440
Hrefy	7	4	0.44	452
Hrefy	7	5	0.44	460
Hrefy	7	6	0.44	468
Hrefy	7	7	0.44	474
Hrefy	7	8	0.44	487
Hrefy	7	9	0.44	494
Hrefy	7	10	0.44	502
Hrefy	7	11	0.44	509
Hrefy	7	12	0.44	521
Hrefy	7	13	0.44	528
Hrefy	7	14	0.44	535
Hrefy	7	15	0.44	541
Hrefy	7	0	0.45	426
Hrefy	7	1	0.45	434
Hrefy	7	2	0.45	443
Hrefy	7	3	0.45	450
Hrefy	7	4	0.45	462
Hrefy	7	5	0.45	470
Hrefy	7	6	0.45	478
Hrefy	7	7	0.45	484
Hrefy	7	8	0.45	497
Hrefy	7	9	0.45	505
Hrefy	7	10	0.45	513
Hrefy	7	11	0.45	520
Hrefy	7	12	0.45	532
Hrefy	7	13	0.45	539
Hrefy	7	14	0.45	547
Hrefy	7	15	0.45	553
Hrefy	7	0	0.46	435
Hrefy	7	1	0.46	443
Hrefy	7	2	0.46	452
Hrefy	7	3	0.46	460
Hrefy	7	4	0.46	472
Hrefy	7	5	0.46	480
Hrefy	7	6	0.46	488
Hrefy	7	7	0.46	495
Hrefy	7	8	0.46	508
Hrefy	7	9	0.46	516
Hrefy	7	10	0.46	524
Hrefy	7	11	0.46	531
Hrefy	7	12	0.46	543
Hrefy	7	13	0.46	551
Hrefy	7	14	0.46	558
Hrefy	7	15	0.46	565
Hrefy	7	0	0.47	444
Hrefy	7	1	0.47	453
Hrefy	7	2	0.47	462
Hrefy	7	3	0.47	469
Hrefy	7	4	0.47	482
Hrefy	7	5	0.47	490
Hrefy	7	6	0.47	498
Hrefy	7	7	0.47	505
Hrefy	7	8	0.47	519
Hrefy	7	9	0.47	527
Hrefy	7	10	0.47	535
Hrefy	7	11	0.47	543
Hrefy	7	12	0.47	555
Hrefy	7	13	0.47	562
Hrefy	7	14	0.47	570
Hrefy	7	15	0.47	577
Hrefy	7	0	0.48	453
Hrefy	7	1	0.48	462
Hrefy	7	2	0.48	471
Hrefy	7	3	0.48	479
Hrefy	7	4	0.48	492
Hrefy	7	5	0.48	500
Hrefy	7	6	0.48	508
Hrefy	7	7	0.48	515
Hrefy	7	8	0.48	529
Hrefy	7	9	0.48	538
Hrefy	7	10	0.48	546
Hrefy	7	11	0.48	554
Hrefy	7	12	0.48	566
Hrefy	7	13	0.48	574
Hrefy	7	14	0.48	582
Hrefy	7	15	0.48	588
Hrefy	7	0	0.49	462
Hrefy	7	1	0.49	471
Hrefy	7	2	0.49	481
Hrefy	7	3	0.49	489
Hrefy	7	4	0.49	502
Hrefy	7	5	0.49	510
Hrefy	7	6	0.49	519
Hrefy	7	7	0.49	526
Hrefy	7	8	0.49	540
Hrefy	7	9	0.49	549
Hrefy	7	10	0.49	558
Hrefy	7	11	0.49	565
Hrefy	7	12	0.49	578
Hrefy	7	13	0.49	586
Hrefy	7	14	0.49	594
Hrefy	7	15	0.49	600
Hrefy	7	0	0.5	471
Hrefy	7	1	0.5	481
Hrefy	7	2	0.5	490
Hrefy	7	3	0.5	498
Hrefy	7	4	0.5	512
Hrefy	7	5	0.5	520
Hrefy	7	6	0.5	529
Hrefy	7	7	0.5	536
Hrefy	7	8	0.5	550
Hrefy	7	9	0.5	559
Hrefy	7	10	0.5	568
Hrefy	7	11	0.5	576
Hrefy	7	12	0.5	589
Hrefy	7	13	0.5	597
Hrefy	7	14	0.5	605
Hrefy	7	15	0.5	612
Hrefy	7	0	0.51	481
Hrefy	7	1	0.51	490
Hrefy	7	2	0.51	500
Hrefy	7	3	0.51	508
Hrefy	7	4	0.51	522
Hrefy	7	5	0.51	530
Hrefy	7	6	0.51	539
Hrefy	7	7	0.51	546
Hrefy	7	8	0.51	561
Hrefy	7	9	0.51	570
Hrefy	7	10	0.51	579
Hrefy	7	11	0.51	588
Hrefy	7	12	0.51	601
Hrefy	7	13	0.51	609
Hrefy	7	14	0.51	617
Hrefy	7	15	0.51	624
Hrefy	7	0	0.52	490
Hrefy	7	1	0.52	499
Hrefy	7	2	0.52	509
Hrefy	7	3	0.52	518
Hrefy	7	4	0.52	532
Hrefy	7	5	0.52	540
Hrefy	7	6	0.52	550
Hrefy	7	7	0.52	557
Hrefy	7	8	0.52	572
Hrefy	7	9	0.52	581
Hrefy	7	10	0.52	591
Hrefy	7	11	0.52	598
Hrefy	7	12	0.52	612
Hrefy	7	13	0.52	620
Hrefy	7	14	0.52	629
Hrefy	7	15	0.52	636
Hrefy	7	0	0.53	499
Hrefy	7	1	0.53	508
Hrefy	7	2	0.53	519
Hrefy	7	3	0.53	527
Hrefy	7	4	0.53	541
Hrefy	7	5	0.53	550
Hrefy	7	6	0.53	559
Hrefy	7	7	0.53	567
Hrefy	7	8	0.53	583
Hrefy	7	9	0.53	592
Hrefy	7	10	0.53	601
